BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
19572,"-0,01 €",10/08/2003 0:00:00,10/05/1952 0:00:00,M,0-25000,F,3,0,Partial College,Manual,false,2
19573,"30,59 €",05/08/2003 0:00:00,10/08/1954 0:00:00,M,75001-100000,F,4,2,Partial College,Professional,true,1
19574,"-4,99 €",10/08/2003 0:00:00,05/04/1966 0:00:00,M,50001-75000,F,0,0,Graduate Degree,Professional,true,0
19575,"1.066,50 €",04/01/2004 0:00:00,02/09/1966 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,false,0
19576,"1.755,97 €",07/05/2004 0:00:00,23/07/1968 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Clerical,false,0
19577,"32,71 €",05/03/2004 0:00:00,20/05/1936 0:00:00,M,25001-50000,F,2,0,Bachelors ,Management,true,1
19578,"1.210,85 €",22/04/2004 0:00:00,20/12/1974 0:00:00,S,25001-50000,F,0,0,Partial College,Clerical,false,1
19579,"-24,99 €",27/03/2004 0:00:00,23/11/1954 0:00:00,M,75001-100000,F,4,2,Partial College,Professional,false,1
19580,"-3.578,27 €",14/10/2001 0:00:00,01/06/1954 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
19581,"505,00 €",27/05/2002 0:00:00,22/11/1964 0:00:00,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,true,2
19582,"16,32 €",20/03/2004 0:00:00,14/05/1967 0:00:00,S,50001-75000,F,5,5,Bachelors ,Professional,true,4
19583,"2,70 €",18/10/2003 0:00:00,23/06/1971 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,true,0
19584,"1.145,99 €",12/10/2003 0:00:00,10/08/1941 0:00:00,S,50001-75000,F,3,0,Graduate Degree,Management,true,2
19585,"2.284,99 €",02/10/2003 0:00:00,09/06/1946 0:00:00,S,50001-75000,F,4,0,Bachelors ,Management,true,3
19586,"1.085,50 €",30/11/2003 0:00:00,08/07/1967 0:00:00,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,true,1
19587,"-3,99 €",23/12/2003 0:00:00,03/08/1933 0:00:00,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,true,1
19588,"-21,49 €",19/05/2004 0:00:00,14/10/1972 0:00:00,S,0-25000,F,0,0,Partial High School,Manual,false,2
19589,"-21,49 €",07/03/2004 0:00:00,07/02/1956 0:00:00,S,75001-100000,F,2,0,Partial High School,Skilled Manual,false,2
19590,"-1.261,30 €",12/06/2002 0:00:00,17/09/1936 0:00:00,S,25001-50000,F,2,0,Graduate Degree,Management,true,2
19591,"1.666,00 €",02/01/2004 0:00:00,16/11/1968 0:00:00,M,25001-50000,F,0,0,Graduate Degree,Clerical,true,0
19592,"1,70 €",10/01/2004 0:00:00,25/08/1949 0:00:00,M,0-25000,F,2,1,Partial High School,Clerical,false,2
19593,"565,99 €",03/06/2004 0:00:00,20/10/1969 0:00:00,S,25001-50000,F,1,0,Bachelors ,Clerical,false,0
19594,"-348,11 €",08/06/2003 0:00:00,10/07/1946 0:00:00,M,25001-50000,M,2,0,Partial College,Clerical,false,2
19595,"-29,08 €",13/08/2002 0:00:00,05/10/1973 0:00:00,S,75001-100000,F,0,0,Bachelors ,Professional,false,3
19596,"-20,01 €",31/01/2004 0:00:00,11/08/1971 0:00:00,S,25001-50000,F,0,0,High School,Manual,false,1
19597,"518,98 €",14/12/2003 0:00:00,25/07/1977 0:00:00,S,25001-50000,F,0,0,Partial College,Clerical,false,1
19598,"-2.443,35 €",06/03/2003 0:00:00,21/11/1972 0:00:00,S,75001-100000,F,0,0,Bachelors ,Professional,true,3
19599,"2.343,06 €",08/12/2003 0:00:00,11/11/1970 0:00:00,M,50001-75000,F,4,0,Graduate Degree,Professional,true,0
19600,"2.447,35 €",03/03/2002 0:00:00,07/11/1956 0:00:00,S,50001-75000,F,1,0,Partial College,Skilled Manual,false,1
19601,"-18,03 €",01/08/2003 0:00:00,20/01/1976 0:00:00,S,25001-50000,F,0,0,High School,Skilled Manual,false,2
19602,"-17,50 €",11/11/2003 0:00:00,01/04/1980 0:00:00,S,0-25000,F,0,0,Partial High School,Manual,false,2
19603,"2,70 €",15/08/2003 0:00:00,09/04/1961 0:00:00,S,75001-100000,F,4,3,High School,Professional,true,2
19604,"19,69 €",29/10/2003 0:00:00,01/08/1968 0:00:00,S,75001-100000,F,4,4,Bachelors ,Management,false,2
19605,"74,68 €",18/02/2004 0:00:00,21/01/1965 0:00:00,M,50001-75000,F,0,0,Bachelors ,Professional,false,1
19606,"734,50 €",28/09/2003 0:00:00,23/10/1973 0:00:00,M,50001-75000,F,0,0,Partial College,Professional,false,2
19607,"-4,99 €",10/09/2003 0:00:00,20/11/1965 0:00:00,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,true,2
19608,"-24,51 €",01/10/2003 0:00:00,23/02/1967 0:00:00,M,0-25000,F,1,1,Partial College,Manual,true,1
19609,"1.745,99 €",21/11/2003 0:00:00,27/10/1960 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
19610,"439,90 €",08/12/2002 0:00:00,09/02/1978 0:00:00,M,0-25000,F,0,0,Bachelors ,Clerical,true,0
19611,"2.393,56 €",22/01/2004 0:00:00,12/08/1968 0:00:00,M,0-25000,F,1,1,Partial College,Manual,true,0
19612,"194,37 €",21/12/2001 0:00:00,24/11/1960 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
19613,"737,33 €",13/09/2003 0:00:00,07/05/1951 0:00:00,M,0-25000,F,2,1,Partial High School,Clerical,true,2
19614,"1.660,36 €",27/11/2002 0:00:00,27/03/1969 0:00:00,M,25001-50000,F,0,0,Graduate Degree,Skilled Manual,true,0
19615,"518,98 €",08/02/2004 0:00:00,10/09/1974 0:00:00,S,50001-75000,F,0,0,Partial College,Professional,false,2
19616,"1.085,50 €",07/05/2004 0:00:00,19/05/1967 0:00:00,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,false,1
19617,"-539,99 €",06/11/2002 0:00:00,16/08/1978 0:00:00,S,0-25000,F,0,0,Bachelors ,Clerical,false,0
19618,"505,00 €",28/08/2003 0:00:00,02/01/1974 0:00:00,M,25001-50000,F,0,0,Graduate Degree,Skilled Manual,true,0
19619,"-733,36 €",05/12/2003 0:00:00,18/03/1947 0:00:00,S,0-25000,F,4,0,High School,Skilled Manual,false,2
19620,"19,20 €",29/04/2004 0:00:00,10/02/1964 0:00:00,S,0-25000,F,3,2,Partial High School,Manual,true,2
19621,"2.299,99 €",28/04/2004 0:00:00,06/05/1961 0:00:00,S,75001-100000,F,3,2,Partial College,Professional,true,4
19622,"5,00 €",30/09/2003 0:00:00,11/06/1948 0:00:00,S,25001-50000,F,2,1,High School,Professional,true,2
19623,"-30,00 €",05/02/2004 0:00:00,04/11/1938 0:00:00,S,75001-100000,F,4,0,Graduate Degree,Management,true,2
19624,"490,00 €",19/05/2003 0:00:00,18/10/1973 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,false,0
19625,"552,49 €",17/06/2002 0:00:00,26/02/1976 0:00:00,M,0-25000,F,1,1,High School,Manual,true,0
19626,"-30,00 €",03/06/2004 0:00:00,21/09/1947 0:00:00,M,50001-75000,F,2,1,Bachelors ,Management,true,0
19627,"-19,50 €",14/01/2004 0:00:00,02/02/1957 0:00:00,M,0-25000,M,1,0,Bachelors ,Clerical,true,0
19628,"2.761,92 €",30/06/2003 0:00:00,07/10/1957 0:00:00,S,greater than 100000,F,2,4,High School,Professional,false,2
19629,"498,98 €",01/12/2003 0:00:00,22/04/1956 0:00:00,M,50001-75000,F,3,0,Partial College,Professional,true,2
19630,"49,99 €",27/02/2004 0:00:00,26/03/1965 0:00:00,M,50001-75000,F,3,3,Bachelors ,Professional,false,1
19631,"-4,99 €",18/09/2003 0:00:00,10/10/1961 0:00:00,M,75001-100000,F,5,4,Partial College,Professional,true,3
19632,"69,28 €",22/02/2004 0:00:00,17/06/1974 0:00:00,M,greater than 100000,F,0,5,Partial College,Management,true,3
19633,"-4,00 €",09/02/2004 0:00:00,02/06/1946 0:00:00,M,0-25000,F,4,0,High School,Skilled Manual,true,2
19634,"-0,01 €",02/01/2004 0:00:00,05/06/1961 0:00:00,M,0-25000,F,1,0,Bachelors ,Manual,true,0
19635,"-24,00 €",27/07/2004 0:00:00,05/03/1965 0:00:00,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,true,2
19636,"-2.181,57 €",06/08/2002 0:00:00,11/10/1972 0:00:00,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,true,0
19637,"1.685,99 €",02/02/2003 0:00:00,13/06/1977 0:00:00,S,0-25000,F,0,0,Partial College,Manual,false,0
19638,"69,02 €",01/02/2004 0:00:00,27/10/1941 0:00:00,M,greater than 100000,F,2,4,Graduate Degree,Management,true,1
19639,"2.447,35 €",25/05/2004 0:00:00,07/12/1946 0:00:00,M,50001-75000,F,5,0,Bachelors ,Management,true,3
19640,"2,70 €",05/06/2004 0:00:00,18/06/1966 0:00:00,S,75001-100000,F,0,0,Graduate Degree,Skilled Manual,false,0
19641,"1.660,98 €",01/01/2004 0:00:00,22/08/1973 0:00:00,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,true,1
19642,"-45,00 €",04/12/2003 0:00:00,02/08/1980 0:00:00,S,0-25000,F,0,0,Partial High School,Manual,false,2
19643,"-1,01 €",01/02/2004 0:00:00,02/05/1972 0:00:00,S,25001-50000,F,2,2,Partial College,Clerical,true,0
19644,"-24,51 €",25/08/2003 0:00:00,10/11/1947 0:00:00,M,50001-75000,F,2,1,Bachelors ,Management,true,1
19645,"27,69 €",30/06/2004 0:00:00,24/05/1952 0:00:00,M,0-25000,F,3,0,Partial College,Manual,false,2
19646,"-3.578,27 €",02/01/2002 0:00:00,16/03/1962 0:00:00,S,50001-75000,F,1,0,Bachelors ,Professional,false,1
19647,"44,48 €",17/06/2004 0:00:00,07/10/1962 0:00:00,M,75001-100000,F,5,4,Partial College,Professional,true,4
19648,"28,99 €",08/08/2003 0:00:00,09/08/1937 0:00:00,M,0-25000,F,1,0,Graduate Degree,Clerical,true,0
19649,"2.349,08 €",17/10/2003 0:00:00,25/10/1966 0:00:00,M,75001-100000,F,0,0,Bachelors ,Professional,true,0
19650,"1.666,00 €",07/12/2003 0:00:00,06/04/1966 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,false,0
19651,"-1.700,99 €",05/05/2003 0:00:00,20/09/1946 0:00:00,S,25001-50000,F,2,0,Partial College,Clerical,true,2
19652,"37,70 €",06/08/2003 0:00:00,07/03/1974 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,4
19653,"2.285,48 €",07/01/2003 0:00:00,19/10/1968 0:00:00,S,50001-75000,F,2,2,Bachelors ,Skilled Manual,true,1
19654,"-782,99 €",26/05/2003 0:00:00,13/01/1960 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
19655,"3.457,12 €",29/06/2002 0:00:00,14/09/1943 0:00:00,S,25001-50000,F,2,0,Bachelors ,Management,true,2
19656,"-13,01 €",03/11/2003 0:00:00,12/09/1976 0:00:00,M,50001-75000,F,0,0,Partial College,Professional,true,2
19657,"2.314,98 €",06/05/2002 0:00:00,19/11/1946 0:00:00,M,greater than 100000,F,4,4,Partial College,Professional,true,4
19658,"-4,99 €",05/03/2004 0:00:00,10/01/1959 0:00:00,M,50001-75000,F,5,5,Graduate Degree,Professional,true,3
19659,"2.260,00 €",10/06/2004 0:00:00,24/05/1949 0:00:00,M,50001-75000,F,5,1,Partial High School,Skilled Manual,false,3
19660,"-531,00 €",11/10/2003 0:00:00,22/04/1967 0:00:00,M,75001-100000,F,1,0,Bachelors ,Management,true,2
19661,"5,00 €",15/04/2004 0:00:00,22/02/1944 0:00:00,M,25001-50000,F,4,0,High School,Professional,true,2
19662,"41,69 €",02/12/2003 0:00:00,27/11/1973 0:00:00,M,50001-75000,F,0,0,Partial College,Professional,true,2
19663,"1.001,89 €",25/12/2001 0:00:00,25/06/1963 0:00:00,S,0-25000,M,3,3,High School,Manual,true,1
19664,"-822,59 €",08/08/2002 0:00:00,23/06/1972 0:00:00,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,true,0
19665,"-742,36 €",19/12/2002 0:00:00,20/03/1940 0:00:00,M,25001-50000,F,2,0,Bachelors ,Management,true,2
19666,"-18,03 €",20/01/2004 0:00:00,12/07/1973 0:00:00,S,50001-75000,F,0,0,Partial College,Professional,false,2
19667,"2.434,36 €",18/04/2004 0:00:00,04/11/1956 0:00:00,S,75001-100000,F,2,1,Partial College,Professional,true,1
19668,"1.721,99 €",03/02/2002 0:00:00,07/02/1968 0:00:00,M,50001-75000,F,2,2,Bachelors ,Professional,true,1
19669,"535,99 €",06/03/2004 0:00:00,13/04/1970 0:00:00,S,50001-75000,F,4,0,Graduate Degree,Professional,false,0
19670,"1.066,50 €",17/12/2003 0:00:00,17/02/1954 0:00:00,M,50001-75000,F,2,0,Partial High School,Skilled Manual,true,2
19671,"-3.578,27 €",24/08/2001 0:00:00,16/03/1962 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
19672,"-31,00 €",21/03/2004 0:00:00,09/07/1965 0:00:00,S,0-25000,F,4,3,Partial High School,Manual,false,2
19673,"-41,01 €",21/06/2004 0:00:00,16/03/1967 0:00:00,S,0-25000,F,4,4,Partial High School,Manual,true,0
19674,"2.375,08 €",01/10/2003 0:00:00,10/06/1969 0:00:00,M,75001-100000,F,1,0,Graduate Degree,Management,true,0
19675,"13,48 €",05/09/2003 0:00:00,17/12/1971 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Professional,true,0
19676,"25,00 €",27/09/2003 0:00:00,06/02/1964 0:00:00,S,75001-100000,F,4,3,Partial College,Professional,true,2
19677,"1.396,04 €",08/12/2001 0:00:00,22/05/1976 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,4
19678,"63,59 €",14/02/2004 0:00:00,15/05/1973 0:00:00,S,75001-100000,M,0,5,High School,Management,true,2
19679,"45,48 €",29/06/2004 0:00:00,25/04/1971 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,true,0
19680,"-19,50 €",10/04/2004 0:00:00,07/08/1964 0:00:00,S,50001-75000,F,4,4,Bachelors ,Professional,true,3
19681,"-4,99 €",09/04/2004 0:00:00,27/04/1952 0:00:00,S,25001-50000,F,3,0,Partial College,Professional,true,2
19682,"-28,99 €",16/05/2004 0:00:00,06/02/1975 0:00:00,S,0-25000,F,0,0,High School,Manual,false,1
19683,"505,00 €",21/07/2003 0:00:00,08/09/1965 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,true,1
19684,"-460,45 €",15/02/2003 0:00:00,13/09/1951 0:00:00,M,0-25000,F,2,1,Partial High School,Clerical,true,2
19685,"1.666,00 €",21/06/2004 0:00:00,18/12/1962 0:00:00,M,75001-100000,F,1,2,Partial College,Professional,true,3
19686,"505,00 €",09/12/2003 0:00:00,20/04/1966 0:00:00,S,25001-50000,F,1,1,Bachelors ,Clerical,false,1
19687,"3.550,82 €",08/05/2002 0:00:00,07/04/1960 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
19688,"-11,02 €",15/09/2003 0:00:00,11/12/1941 0:00:00,M,0-25000,F,2,0,Partial College,Manual,true,1
19689,"-30,00 €",19/11/2003 0:00:00,05/03/1962 0:00:00,S,0-25000,M,1,0,Graduate Degree,Manual,true,0
19690,"576,98 €",25/04/2003 0:00:00,21/06/1965 0:00:00,S,0-25000,F,2,2,High School,Manual,true,1
19691,"518,98 €",29/12/2003 0:00:00,09/05/1938 0:00:00,S,25001-50000,F,1,0,Graduate Degree,Clerical,true,0
19692,"-17,50 €",03/11/2003 0:00:00,27/11/1954 0:00:00,S,25001-50000,F,3,0,Partial High School,Clerical,false,2
19693,"-2.151,16 €",21/09/2001 0:00:00,17/05/1950 0:00:00,M,50001-75000,F,2,1,Partial College,Professional,true,2
19694,"1.659,99 €",13/06/2004 0:00:00,13/07/1969 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Clerical,false,0
19695,"2.669,94 €",05/03/2003 0:00:00,03/06/1953 0:00:00,M,greater than 100000,F,4,5,Partial College,Professional,true,2
19696,"3.049,33 €",05/11/2002 0:00:00,13/09/1973 0:00:00,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,true,1
19697,"747,34 €",08/04/2004 0:00:00,22/04/1969 0:00:00,S,0-25000,F,0,0,Partial College,Manual,true,1
19698,"95,47 €",19/11/2003 0:00:00,09/09/1945 0:00:00,S,greater than 100000,F,4,4,Partial College,Professional,false,4
19699,"44,99 €",06/10/2003 0:00:00,16/11/1964 0:00:00,S,25001-50000,F,2,2,Partial College,Clerical,true,2
19700,"19,20 €",12/09/2003 0:00:00,02/11/1979 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,false,1
19701,"61,00 €",09/12/2003 0:00:00,04/03/1935 0:00:00,M,50001-75000,F,2,0,Graduate Degree,Management,true,2
19702,"24,48 €",31/05/2004 0:00:00,13/03/1943 0:00:00,S,50001-75000,F,4,0,Bachelors ,Management,true,2
19703,"-64,08 €",13/12/2002 0:00:00,03/05/1953 0:00:00,M,greater than 100000,F,0,5,Bachelors ,Management,false,3
19704,"19,20 €",20/12/2003 0:00:00,26/10/1957 0:00:00,M,0-25000,F,1,0,Partial College,Manual,false,0
19705,"505,00 €",17/12/2003 0:00:00,26/08/1961 0:00:00,S,25001-50000,F,3,0,Graduate Degree,Clerical,true,0
19706,"45,50 €",30/01/2004 0:00:00,25/03/1973 0:00:00,S,50001-75000,F,0,0,Partial College,Skilled Manual,false,2
19707,"-48,52 €",30/04/2004 0:00:00,24/11/1954 0:00:00,S,75001-100000,F,3,4,High School,Professional,true,3
19708,"1.758,23 €",05/10/2001 0:00:00,24/03/1943 0:00:00,M,25001-50000,F,1,0,Bachelors ,Clerical,true,0
19709,"1.147,18 €",26/05/2004 0:00:00,10/10/1968 0:00:00,M,25001-50000,F,0,0,Graduate Degree,Clerical,true,0
19710,"-1.506,43 €",30/08/2002 0:00:00,11/03/1978 0:00:00,S,0-25000,F,0,0,Partial College,Manual,false,1
19711,"-1.134,92 €",07/04/2002 0:00:00,26/07/1966 0:00:00,S,75001-100000,F,0,0,Bachelors ,Professional,false,1
19712,"61,00 €",17/02/2004 0:00:00,09/08/1947 0:00:00,M,25001-50000,F,2,1,High School,Professional,false,1
19713,"-10,01 €",22/02/2004 0:00:00,27/04/1971 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Professional,true,0
19714,"14,03 €",09/02/2004 0:00:00,11/07/1938 0:00:00,M,75001-100000,F,4,0,Graduate Degree,Management,true,2
19715,"-3.578,27 €",26/02/2002 0:00:00,05/10/1979 0:00:00,S,25001-50000,F,0,0,Partial High School,Clerical,false,2
19716,"135,41 €",05/08/2002 0:00:00,02/11/1965 0:00:00,M,greater than 100000,F,1,1,Graduate Degree,Management,true,4
19717,"21,00 €",24/08/2003 0:00:00,13/03/1947 0:00:00,M,25001-50000,F,2,1,High School,Professional,true,2
19718,"-25,00 €",21/02/2004 0:00:00,03/08/1937 0:00:00,M,50001-75000,F,3,0,Graduate Degree,Management,false,2
19719,"30,99 €",12/08/2003 0:00:00,24/07/1953 0:00:00,M,greater than 100000,F,3,5,Bachelors ,Management,true,3
19720,"-4,99 €",28/02/2004 0:00:00,01/04/1960 0:00:00,S,0-25000,F,1,1,Partial College,Manual,true,0
19721,"-10,01 €",27/02/2004 0:00:00,14/05/1939 0:00:00,M,greater than 100000,F,2,4,Graduate Degree,Management,false,1
19722,"746,35 €",15/03/2004 0:00:00,28/07/1978 0:00:00,S,0-25000,F,0,0,Partial College,Manual,false,1
19723,"298,38 €",12/10/2002 0:00:00,11/09/1958 0:00:00,M,75001-100000,F,4,0,Bachelors ,Management,true,2
19724,"-28,61 €",29/09/2003 0:00:00,14/03/1955 0:00:00,S,25001-50000,F,1,0,High School,Clerical,false,2
19725,"39,48 €",20/12/2003 0:00:00,15/09/1964 0:00:00,M,50001-75000,F,0,0,Bachelors ,Professional,false,1
19726,"543,99 €",07/04/2003 0:00:00,20/08/1979 0:00:00,M,0-25000,F,0,0,Bachelors ,Clerical,true,0
19727,"1.464,82 €",29/12/2001 0:00:00,11/11/1978 0:00:00,S,0-25000,F,0,0,Partial College,Manual,false,1
19728,"19,20 €",05/01/2004 0:00:00,07/04/1964 0:00:00,S,0-25000,F,3,2,Partial High School,Manual,true,2
19729,"-30,00 €",14/09/2003 0:00:00,17/12/1968 0:00:00,M,0-25000,F,1,1,Partial College,Manual,true,1
19730,"555,97 €",16/01/2004 0:00:00,28/02/1940 0:00:00,M,50001-75000,F,5,0,Graduate Degree,Management,true,2
19731,"-1.134,92 €",28/12/2001 0:00:00,10/03/1955 0:00:00,S,75001-100000,M,2,0,High School,Skilled Manual,false,2
19732,"-1,01 €",25/12/2003 0:00:00,04/04/1962 0:00:00,M,75001-100000,F,5,4,Partial College,Professional,true,4
19733,"-3.578,27 €",11/11/2001 0:00:00,06/08/1959 0:00:00,M,25001-50000,F,2,0,Partial College,Clerical,false,1
19734,"406,47 €",28/12/2003 0:00:00,18/12/1966 0:00:00,M,50001-75000,F,4,0,Graduate Degree,Professional,true,0
19735,"-160,96 €",19/09/2002 0:00:00,19/05/1976 0:00:00,S,25001-50000,F,0,0,High School,Skilled Manual,true,2
19736,"98,31 €",11/12/2003 0:00:00,20/09/1963 0:00:00,S,0-25000,F,4,2,Partial High School,Manual,true,2
19737,"-10,01 €",03/01/2004 0:00:00,16/06/1974 0:00:00,M,25001-50000,F,3,3,Partial College,Clerical,true,2
19738,"2.403,34 €",02/09/2003 0:00:00,28/06/1957 0:00:00,S,greater than 100000,F,2,4,High School,Professional,false,3
19739,"4.649,07 €",06/01/2004 0:00:00,08/10/1967 0:00:00,S,greater than 100000,F,0,1,Graduate Degree,Management,false,1
19740,"2.349,08 €",09/11/2003 0:00:00,06/11/1966 0:00:00,M,25001-50000,F,0,0,Bachelors ,Professional,false,0
19741,"505,00 €",08/03/2004 0:00:00,05/10/1964 0:00:00,S,0-25000,F,3,3,High School,Manual,false,0
19742,"-69,99 €",27/06/2004 0:00:00,18/04/1963 0:00:00,S,75001-100000,F,0,0,Partial College,Professional,true,1
19743,"-29,99 €",08/01/2004 0:00:00,08/05/1935 0:00:00,M,25001-50000,F,1,0,Graduate Degree,Clerical,true,0
19744,"-30,00 €",02/11/2003 0:00:00,04/01/1950 0:00:00,S,50001-75000,F,2,1,Partial College,Professional,true,2
19745,"124,96 €",18/02/2004 0:00:00,20/05/1945 0:00:00,M,greater than 100000,F,3,4,Bachelors ,Management,true,4
19746,"-2.049,10 €",08/12/2002 0:00:00,07/04/1967 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,true,1
19747,"-69,99 €",19/09/2003 0:00:00,26/04/1964 0:00:00,S,50001-75000,F,5,5,Bachelors ,Skilled Manual,true,2
19748,"-9,99 €",25/08/2003 0:00:00,02/04/1960 0:00:00,M,50001-75000,M,5,4,Partial College,Skilled Manual,true,3
19749,"1.745,99 €",03/04/2004 0:00:00,22/08/1968 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Clerical,false,0
19750,"-742,35 €",31/12/2001 0:00:00,14/11/1968 0:00:00,S,50001-75000,F,2,2,Bachelors ,Skilled Manual,false,1
19751,"505,00 €",03/05/2004 0:00:00,01/02/1954 0:00:00,M,50001-75000,F,3,1,High School,Professional,true,0
19752,"-1.620,09 €",05/10/2002 0:00:00,18/09/1950 0:00:00,M,25001-50000,F,3,0,Partial College,Clerical,false,2
19753,"2,70 €",12/06/2004 0:00:00,26/06/1942 0:00:00,M,greater than 100000,F,2,3,Bachelors ,Management,true,4
19754,"24,96 €",28/10/2003 0:00:00,21/05/1961 0:00:00,S,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
19755,"-116,72 €",13/02/2004 0:00:00,03/09/1958 0:00:00,S,greater than 100000,F,5,1,Bachelors ,Management,true,4
19756,"1.666,00 €",16/03/2003 0:00:00,06/11/1970 0:00:00,S,75001-100000,F,0,5,Partial High School,Professional,true,4
19757,"543,01 €",03/12/2003 0:00:00,19/03/1957 0:00:00,M,greater than 100000,F,2,4,Partial College,Professional,true,2
19758,"-45,00 €",10/11/2003 0:00:00,20/05/1947 0:00:00,M,50001-75000,F,5,0,Bachelors ,Management,true,3
19759,"1,97 €",16/08/2003 0:00:00,02/12/1977 0:00:00,S,25001-50000,F,0,0,Partial High School,Clerical,false,2
19760,"-2.071,42 €",04/02/2003 0:00:00,17/03/1954 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
19761,"-6,02 €",30/09/2003 0:00:00,07/05/1960 0:00:00,M,50001-75000,F,5,4,Partial College,Skilled Manual,true,3
19762,"292,93 €",28/09/2003 0:00:00,07/07/1975 0:00:00,S,25001-50000,F,3,3,Partial College,Clerical,true,2
19763,"525,46 €",29/06/2002 0:00:00,13/07/1977 0:00:00,S,0-25000,F,0,0,High School,Manual,false,2
19764,"-30,00 €",23/06/2004 0:00:00,11/01/1960 0:00:00,S,75001-100000,F,5,4,Partial College,Professional,false,3
19765,"-160,96 €",25/04/2003 0:00:00,15/02/1951 0:00:00,M,50001-75000,F,2,1,Partial College,Professional,true,2
19766,"66,49 €",02/02/2004 0:00:00,15/11/1971 0:00:00,M,0-25000,F,0,0,Partial High School,Manual,false,2
19767,"78,99 €",04/01/2004 0:00:00,13/03/1972 0:00:00,M,greater than 100000,F,0,5,Partial High School,Professional,true,4
19768,"-30,00 €",21/04/2004 0:00:00,16/08/1954 0:00:00,S,50001-75000,F,2,0,Partial High School,Skilled Manual,true,2
19769,"7.209,06 €",21/07/2002 0:00:00,25/08/1944 0:00:00,M,50001-75000,F,5,1,High School,Professional,true,2
19770,"-32,50 €",21/09/2003 0:00:00,15/06/1977 0:00:00,S,0-25000,F,0,0,High School,Manual,false,1
19771,"-3.578,27 €",23/09/2001 0:00:00,11/03/1962 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
19772,"16,00 €",23/05/2004 0:00:00,28/12/1976 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,3
19773,"24,48 €",15/10/2003 0:00:00,25/10/1952 0:00:00,M,25001-50000,F,3,0,Partial College,Professional,true,2
19774,"0,50 €",02/09/2003 0:00:00,04/03/1976 0:00:00,S,0-25000,F,0,0,High School,Manual,false,1
19775,"-53,99 €",10/03/2004 0:00:00,17/11/1980 0:00:00,S,25001-50000,F,0,0,High School,Skilled Manual,true,2
19776,"-3.578,27 €",02/08/2001 0:00:00,21/03/1945 0:00:00,S,25001-50000,F,2,1,Partial High School,Skilled Manual,true,3
19777,"-13,50 €",02/10/2002 0:00:00,28/05/1950 0:00:00,M,50001-75000,F,2,1,Partial College,Professional,true,1
19778,"20,00 €",14/01/2004 0:00:00,01/04/1978 0:00:00,M,0-25000,F,0,0,Bachelors ,Clerical,true,0
19779,"-45,50 €",15/08/2003 0:00:00,18/11/1951 0:00:00,M,75001-100000,F,4,1,High School,Professional,true,3
19780,"2,70 €",31/08/2003 0:00:00,23/02/1978 0:00:00,M,25001-50000,F,0,0,High School,Skilled Manual,false,2
19781,"-32,01 €",17/04/2004 0:00:00,22/01/1975 0:00:00,S,25001-50000,F,3,3,Partial College,Clerical,true,0
19782,"120,06 €",10/06/2003 0:00:00,24/04/1965 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,true,1
